#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
20000,40.00000000000292,-556694.2527075615,84286.59022070211,-472407.66248685936,299.35467470957497,333.157565933456,1.051463325144234,0
40000,79.99999999999496,-554729.2624731865,85294.97205160058,-469434.2904215859,302.93607258296424,333.157565933456,1.051463325144234,255
60000,119.99999999990173,-555282.521262249,84378.60158964805,-470903.9196726009,299.6814649302764,333.157565933456,1.051463325144234,253
80000,160.00000000003587,-555067.9089575615,85345.99490613467,-469721.9140514268,303.11728681860734,333.157565933456,1.051463325144234,252
100000,200.00000000022686,-555210.734152874,83874.15866324329,-471336.5754896307,297.8898709442338,333.157565933456,1.051463325144234,252
120000,240.00000000041786,-555698.5735083427,85111.71907193965,-470586.8544364031,302.28522603700344,333.157565933456,1.051463325144234,247
140000,280.00000000060885,-555154.2722388115,84179.61828992073,-470974.65394889074,298.97475012776107,333.157565933456,1.051463325144234,248
160000,320.00000000079984,-555487.878684124,84559.7572059054,-470928.1214782186,300.32486242013243,333.157565933456,1.051463325144234,248
180000,360.00000000099084,-555453.0534888115,85504.77376475325,-469948.27972405823,303.68121037332776,333.157565933456,1.051463325144234,248
200000,400.00000000118183,-556106.7663794365,84269.17101576208,-471837.5953636744,299.2928081609951,333.157565933456,1.051463325144234,248
220000,440.0000000013728,-556303.2976294365,84244.87145932118,-472058.4261701153,299.206505158407,333.157565933456,1.051463325144234,248
240000,480.0000000015638,-555376.2956763115,84374.76414790587,-471001.5315284056,299.6678357619657,333.157565933456,1.051463325144234,248
260000,520.0000000015274,-555680.517355999,84615.3747186701,-471065.1426373289,300.5223951759153,333.157565933456,1.051463325144234,248
280000,560.0000000005815,-555167.9973364677,84435.66997683293,-470732.3273596348,299.88415065332197,333.157565933456,1.051463325144234,247
300000,599.9999999996356,-555396.3796606865,84275.36562845501,-471121.01403223147,299.3148091253571,333.157565933456,1.051463325144234,247
320000,639.9999999986898,-555924.622824749,84702.60682670353,-471222.01599804545,300.8322112362898,333.157565933456,1.051463325144234,247
340000,679.9999999977439,-555638.947043499,84372.46529522527,-471266.4817482737,299.65967109075757,333.157565933456,1.051463325144234,247
360000,719.999999996798,-555215.767355999,85608.03312808636,-469607.7342279126,304.04794929395985,333.157565933456,1.051463325144234,247
380000,759.9999999958521,-555293.193137249,84831.39901596576,-470461.7941212832,301.2896332748463,333.157565933456,1.051463325144234,247
400000,799.9999999949063,-555211.075949749,84478.96388779383,-470732.11206195515,300.03791455097956,333.157565933456,1.051463325144234,247
420000,839.9999999939604,-556521.837668499,84214.48931559984,-472307.34835289913,299.09859906412953,333.157565933456,1.051463325144234,247
440000,879.9999999930145,-555582.9797583427,83829.31870679453,-471753.6610515482,297.73061606701594,333.157565933456,1.051463325144234,246
460000,919.9999999920686,-554998.786887249,84506.52245248388,-470492.2644347651,300.13579234087064,333.157565933456,1.051463325144234,246
480000,959.9999999911228,-557011.4865942802,84694.39067353719,-472317.0959207431,300.8030305107197,333.157565933456,1.051463325144234,246
500000,999.9999999901769,-555993.214621624,84981.81246866588,-471011.4021529581,301.8238460136353,333.157565933456,1.051463325144234,246
520000,1039.9999999892311,-556710.0534888115,84969.33060826207,-471740.7228805494,301.7795150797208,333.157565933456,1.051463325144234,246
540000,1079.9999999882853,-555645.0979224052,84109.83667340555,-471535.2612489997,298.7269117342763,333.157565933456,1.051463325144234,246
560000,1119.9999999873394,-555543.929465374,84368.48019122926,-471175.4492741447,299.64551748094516,333.157565933456,1.051463325144234,246
580000,1159.9999999863935,-556023.6980200615,84283.03112137038,-471740.6668986911,299.3420341101638,333.157565933456,1.051463325144234,246
600000,1199.9999999854476,-556165.4846411552,84559.85371818044,-471605.6309229748,300.32520519590054,333.157565933456,1.051463325144234,247
620000,1239.9999999845018,-554314.6609106865,84306.57633855718,-470008.0845721293,299.4256579797908,333.157565933456,1.051463325144234,246
640000,1279.9999999835559,-555534.790793499,84270.74024673493,-471264.05054676405,299.2983814867897,333.157565933456,1.051463325144234,246
660000,1319.99999998261,-555099.0320044365,84121.1892519166,-470977.8427525199,298.7672318781852,333.157565933456,1.051463325144234,246
680000,1359.9999999816641,-555351.6296606865,85055.74038294429,-470295.8892777422,302.0864105173461,333.157565933456,1.051463325144234,246
700000,1399.9999999807183,-555332.0979224052,84503.36754395312,-470828.7303784521,300.12458727711737,333.157565933456,1.051463325144234,246
720000,1439.9999999797724,-556047.5862036552,83921.61753352499,-472125.96867013024,298.05842723104126,333.157565933456,1.051463325144234,246
740000,1479.9999999788265,-555215.6823950615,84110.53474434488,-471105.1476507166,298.72939102307447,333.157565933456,1.051463325144234,246
760000,1519.9999999778806,-555134.947043499,84247.56395494542,-470887.38308855356,299.21606790320004,333.157565933456,1.051463325144234,246
780000,1559.9999999769348,-555596.4245825615,84833.08052661829,-470763.3440559432,301.2956053763762,333.157565933456,1.051463325144234,246
800000,1599.9999999759889,-555939.2375708427,84161.5225285464,-471777.71504229633,298.91048070191704,333.157565933456,1.051463325144234,246
820000,1639.999999975043,-555352.8308325615,84225.33238127793,-471127.49845128355,299.13710960762666,333.157565933456,1.051463325144234,246
840000,1679.9999999740971,-555190.6809302177,84266.9844012825,-470923.6965289352,299.2850421182054,333.157565933456,1.051463325144234,246
860000,1719.9999999731513,-554725.958762249,85120.10449802877,-469605.8542642202,302.315007957148,333.157565933456,1.051463325144234,246
880000,1759.9999999722054,-555820.488059124,84696.17104647309,-471124.3170126509,300.8093537343747,333.157565933456,1.051463325144234,246
900000,1799.9999999712595,-556208.349387249,84378.006384801,-471830.343002448,299.67935098364615,333.157565933456,1.051463325144234,246
920000,1839.9999999703136,-555237.6281958427,83782.80640253727,-471454.82179330545,297.56542163128825,333.157565933456,1.051463325144234,246
940000,1879.9999999693678,-554514.9885474052,85016.66975126794,-469498.3187961373,301.9476461396966,333.157565933456,1.051463325144234,246
960000,1919.999999968422,-555589.4905005302,84733.60905330966,-470855.88144722057,300.94231963475096,333.157565933456,1.051463325144234,246
980000,1959.999999967476,-555346.450949749,84572.68940089876,-470773.7615488502,300.3707927753098,333.157565933456,1.051463325144234,246
1000000,1999.9999999665301,-555531.0671606865,84220.42678511544,-471310.64037557103,299.11968675139735,333.157565933456,1.051463325144234,246
